x,y,z
-528.296,82.4397,195.304
-528.36,82.4653,195.305
-528.423,82.491,195.307
-528.487,82.5168,195.308
-528.551,82.5427,195.31
-528.614,82.5686,195.312
-528.677,82.5947,195.313
-528.741,82.6208,195.315
-528.804,82.647,195.316
-528.868,82.6733,195.318
-528.931,82.6997,195.319
-528.995,82.7261,195.321
-529.058,82.7527,195.322
-529.122,82.7793,195.323
-529.185,82.806,195.325
-529.248,82.8328,195.326
-529.312,82.8596,195.328
-529.375,82.8866,195.329
-529.438,82.9136,195.33
-529.502,82.9408,195.332
-529.565,82.968,195.333
-529.629,82.9953,195.334
-529.692,83.0227,195.336
-529.755,83.0502,195.337
-529.819,83.0778,195.338
-529.882,83.1055,195.34
-529.945,83.1332,195.341
-530.008,83.1611,195.342
-530.072,83.1891,195.344
-530.135,83.2172,195.345
-530.198,83.2453,195.346
-530.261,83.2736,195.348
-530.325,83.3019,195.349
-530.388,83.3304,195.35
-530.451,83.3589,195.352
-530.514,83.3876,195.353
-530.577,83.4163,195.355
-530.641,83.4451,195.356
-530.704,83.474,195.357
-530.767,83.5029,195.359
-530.83,83.532,195.36
-530.893,83.5611,195.362
-530.956,83.5903,195.363
-531.02,83.6196,195.364
-531.083,83.649,195.366
-531.146,83.6784,195.367
-531.209,83.708,195.369
-531.272,83.7375,195.37
-531.335,83.7672,195.371
-531.398,83.797,195.372
-531.461,83.8268,195.374
-531.524,83.8567,195.375
-531.588,83.8867,195.376
-531.651,83.9167,195.378
-531.714,83.9469,195.379
-531.777,83.9771,195.38
-531.84,84.0074,195.381
-531.903,84.0378,195.383
-531.966,84.0682,195.384
-532.029,84.0988,195.385
-532.092,84.1294,195.386
-532.155,84.1601,195.387
-532.218,84.1909,195.389
-532.281,84.2218,195.39
-532.344,84.2528,195.391
-532.408,84.2839,195.392
-532.471,84.3151,195.393
-532.534,84.3464,195.395
-532.597,84.3778,195.396
-532.66,84.4093,195.397
-532.723,84.4408,195.399
-532.786,84.4725,195.4
-532.849,84.5042,195.401
-532.912,84.5361,195.403
-532.975,84.568,195.404
-533.038,84.6,195.405
-533.101,84.632,195.407
-533.164,84.6642,195.408
-533.227,84.6964,195.41
-533.29,84.7287,195.411
-533.353,84.761,195.412
-533.416,84.7934,195.414
-533.479,84.8259,195.415
-533.542,84.8585,195.416
-533.604,84.8911,195.418
-533.667,84.9239,195.419
-533.73,84.9567,195.42
-533.793,84.9896,195.422
-533.856,85.0225,195.423
-533.919,85.0556,195.424
-533.982,85.0887,195.426
-534.045,85.122,195.427
-534.108,85.1553,195.428
-534.17,85.1887,195.43
-534.233,85.2222,195.431
-534.296,85.2558,195.433
-534.359,85.2895,195.434
-534.422,85.3232,195.435
-534.485,85.357,195.437
-534.547,85.391,195.438
-534.61,85.425,195.439
-534.673,85.4591,195.441
-534.736,85.4932,195.442
-534.798,85.5275,195.443
-534.861,85.5618,195.445
-534.924,85.5963,195.446
-534.987,85.6308,195.447
-535.049,85.6654,195.449
-535.112,85.7001,195.45
-535.175,85.7349,195.451
-535.237,85.7698,195.453
-535.3,85.8047,195.454
-535.363,85.8398,195.455
-535.425,85.8749,195.457
-535.488,85.9101,195.458
-535.551,85.9454,195.459
-535.613,85.9808,195.461
-535.676,86.0163,195.462
-535.738,86.0518,195.463
-535.801,86.0875,195.465
-535.863,86.1232,195.466
-535.926,86.159,195.467
-535.988,86.1949,195.469
-536.051,86.2309,195.47
-536.113,86.2671,195.471
-536.176,86.3033,195.473
-536.238,86.3396,195.474
-536.3,86.376,195.475
-536.363,86.4125,195.477
-536.425,86.4492,195.478
-536.487,86.4859,195.479
-536.549,86.5227,195.481
-536.612,86.5596,195.482
-536.674,86.5966,195.484
-536.736,86.6337,195.485
-536.798,86.6709,195.486
-536.86,86.7082,195.488
-536.922,86.7455,195.489
-536.984,86.783,195.491
-537.046,86.8205,195.492
-537.108,86.8581,195.494
-537.17,86.8958,195.495
-537.232,86.9336,195.496
-537.294,86.9715,195.498
-537.356,87.0095,195.499
-537.418,87.0475,195.5
-537.48,87.0856,195.502
-537.542,87.1238,195.503
-537.603,87.1621,195.504
-537.665,87.2005,195.505
-537.727,87.239,195.507
-537.789,87.2775,195.508
-537.85,87.3162,195.509
-537.912,87.3549,195.51
-537.974,87.3938,195.511
-538.035,87.4328,195.513
-538.097,87.4718,195.514
-538.159,87.511,195.515
-538.22,87.5503,195.516
-538.282,87.5897,195.517
-538.343,87.6292,195.519
-538.405,87.6688,195.52
-538.466,87.7085,195.521
-538.528,87.7483,195.522
-538.589,87.7883,195.523
-538.65,87.8283,195.525
-538.712,87.8685,195.526
-538.773,87.9088,195.527
-538.834,87.9491,195.529
-538.895,87.9896,195.53
-538.956,88.0302,195.531
-539.018,88.0709,195.532
-539.079,88.1117,195.534
-539.14,88.1526,195.535
-539.201,88.1936,195.536
-539.262,88.2346,195.538
-539.323,88.2758,195.539
-539.384,88.3171,195.54
-539.444,88.3585,195.542
-539.505,88.3999,195.543
-539.566,88.4415,195.544
-539.627,88.4831,195.546
-539.688,88.5248,195.547
-539.748,88.5667,195.548
-539.809,88.6086,195.549
-539.87,88.6506,195.551
-539.93,88.6927,195.552
-539.991,88.7349,195.553
-540.051,88.7772,195.554
-540.112,88.8196,195.556
-540.172,88.8621,195.557
-540.232,88.9047,195.558
-540.293,88.9473,195.559
-540.353,88.9901,195.56
-540.413,89.0329,195.562
-540.474,89.0759,195.563
-540.534,89.1189,195.564
-540.594,89.1621,195.565
-540.654,89.2053,195.566
-540.714,89.2487,195.567
-540.774,89.2921,195.568
-540.834,89.3357,195.57
-540.894,89.3793,195.571
-540.954,89.4231,195.572
-541.014,89.467,195.573
-541.074,89.5109,195.574
-541.134,89.555,195.575
-541.194,89.5992,195.576
-541.254,89.6434,195.577
-541.313,89.6878,195.578
-541.373,89.7323,195.58
-541.433,89.7769,195.581
-541.492,89.8216,195.582
-541.552,89.8665,195.583
-541.612,89.9114,195.584
-541.671,89.9564,195.585
-541.731,90.0016,195.586
-541.79,90.0469,195.587
-541.849,90.0923,195.589
-541.909,90.1378,195.59
-541.968,90.1834,195.591
-542.027,90.2291,195.592
-542.086,90.2749,195.593
-542.145,90.3208,195.595
-542.204,90.3668,195.596
-542.263,90.413,195.597
-542.322,90.4592,195.598
-542.381,90.5055,195.599
-542.44,90.5519,195.601
-542.499,90.5984,195.602
-542.558,90.645,195.603
-542.617,90.6917,195.604
-542.675,90.7384,195.605
-542.734,90.7853,195.607
-542.793,90.8322,195.608
-542.851,90.8793,195.609
-542.91,90.9264,195.61
-542.969,90.9736,195.611
-543.027,91.0209,195.612
-543.086,91.0683,195.613
-543.144,91.1158,195.614
-543.202,91.1634,195.616
-543.261,91.2111,195.617
-543.319,91.2589,195.618
-543.377,91.3068,195.619
-543.435,91.3548,195.62
-543.494,91.4029,195.621
-543.552,91.4511,195.622
-543.61,91.4994,195.623
-543.668,91.5478,195.624
-543.726,91.5963,195.625
-543.784,91.6449,195.627
-543.842,91.6936,195.628
-543.899,91.7425,195.629
-543.957,91.7914,195.63
-544.015,91.8404,195.631
-544.073,91.8895,195.632
-544.13,91.9387,195.633
-544.188,91.988,195.635
-544.246,92.0374,195.636
-544.303,92.0869,195.637
-544.361,92.1365,195.638
-544.418,92.1861,195.639
-544.476,92.2359,195.64
-544.533,92.2857,195.641
-544.591,92.3357,195.642
-544.648,92.3857,195.644
-544.706,92.4358,195.645
-544.763,92.4859,195.646
-544.82,92.5362,195.647
-544.877,92.5866,195.648
-544.935,92.637,195.649
-544.992,92.6876,195.65
-545.049,92.7382,195.651
-545.106,92.7889,195.652
-545.163,92.8397,195.653
-545.22,92.8907,195.654
-545.277,92.9417,195.655
-545.334,92.9928,195.656
-545.391,93.044,195.657
-545.448,93.0952,195.658
-545.504,93.1466,195.659
-545.561,93.1981,195.66
-545.618,93.2497,195.662
-545.674,93.3013,195.663
-545.731,93.353,195.664
-545.788,93.4048,195.665
-545.844,93.4567,195.666
-545.901,93.5087,195.667
-545.957,93.5608,195.668
-546.014,93.6129,195.669
-546.07,93.6651,195.67
-546.127,93.7174,195.671
-546.183,93.7698,195.672
-546.239,93.8222,195.673
-546.296,93.8746,195.674
-546.352,93.9272,195.675
-546.408,93.9798,195.676
-546.464,94.0326,195.677
-546.52,94.0854,195.678
-546.576,94.1382,195.679
-546.632,94.1912,195.68
-546.688,94.2442,195.681
-546.744,94.2973,195.682
-546.8,94.3506,195.682
-546.856,94.4039,195.683
-546.912,94.4573,195.684
-546.968,94.5107,195.685
-547.023,94.5643,195.686
-547.079,94.618,195.687
-547.135,94.6717,195.688
-547.191,94.7256,195.689
-547.246,94.7795,195.69
-547.302,94.8335,195.691
-547.357,94.8876,195.692
-547.413,94.9418,195.692
-547.468,94.9961,195.693
-547.523,95.0505,195.694
-547.579,95.105,195.695
-547.634,95.1596,195.696
-547.689,95.2143,195.697
-547.745,95.269,195.698
-547.8,95.3239,195.699
-547.855,95.3788,195.7
-547.91,95.4339,195.701
-547.965,95.489,195.702
-548.02,95.5442,195.703
-548.075,95.5995,195.704
-548.13,95.6549,195.705
-548.184,95.7104,195.706
-548.239,95.766,195.707
-548.294,95.8217,195.708
-548.349,95.8774,195.709
-548.403,95.9333,195.71
-548.458,95.9892,195.711
-548.512,96.0452,195.712
-548.567,96.1014,195.713
-548.621,96.1576,195.714
-548.676,96.2138,195.715
-548.73,96.2702,195.716
-548.784,96.3266,195.718
-548.839,96.3832,195.719
-548.893,96.4398,195.72
-548.947,96.4965,195.721
-549.001,96.5532,195.722
-549.055,96.6101,195.723
-549.109,96.667,195.724
-549.163,96.724,195.725
-549.217,96.7811,195.726
-549.271,96.8383,195.727
-549.325,96.8956,195.728
-549.379,96.953,195.729
-549.433,97.0105,195.73
-549.486,97.068,195.731
-549.54,97.1257,195.732
-549.593,97.1834,195.733
-549.647,97.2412,195.734
-549.7,97.2991,195.735
-549.754,97.3571,195.736
-549.807,97.4151,195.737
-549.86,97.4733,195.738
-549.914,97.5315,195.739
-549.967,97.5898,195.74
-550.02,97.6481,195.741
-550.073,97.7066,195.742
-550.126,97.7651,195.743
-550.179,97.8237,195.744
-550.232,97.8824,195.745
-550.285,97.9411,195.746
-550.338,98.0,195.747
-550.391,98.0589,195.748
-550.444,98.1179,195.749
-550.496,98.1769,195.749
-550.549,98.2361,195.75
-550.602,98.2953,195.751
-550.654,98.3546,195.752
-550.707,98.4139,195.753
-550.759,98.4733,195.753
-550.812,98.5328,195.754
-550.864,98.5924,195.755
-550.916,98.6521,195.756
-550.968,98.7119,195.756
-551.021,98.7718,195.757
-551.073,98.8318,195.758
-551.125,98.8919,195.758
-551.177,98.9521,195.759
-551.228,99.0124,195.76
-551.28,99.0729,195.76
-551.332,99.1334,195.761
-551.384,99.194,195.762
-551.435,99.2546,195.763
-551.487,99.3154,195.764
-551.538,99.3762,195.764
-551.59,99.437,195.765
-551.641,99.498,195.766
-551.692,99.5591,195.766
-551.744,99.6202,195.767
-551.795,99.6815,195.768
-551.846,99.7428,195.768
-551.897,99.8042,195.769
-551.948,99.8657,195.77
-551.999,99.9273,195.77
-552.05,99.9889,195.771
-552.101,100.051,195.772
-552.151,100.112,195.772
-552.202,100.174,195.773
-552.252,100.236,195.773
-552.303,100.298,195.774
-552.353,100.361,195.774
-552.404,100.423,195.775
-552.454,100.485,195.775
-552.504,100.548,195.776
-552.554,100.61,195.776
-552.604,100.673,195.777
-552.654,100.735,195.777
-552.704,100.798,195.777
-552.754,100.861,195.778
-552.804,100.924,195.778
-552.854,100.987,195.778
-552.903,101.05,195.779
-552.953,101.113,195.779
-553.002,101.177,195.78
-553.052,101.24,195.78
-553.101,101.303,195.78
-553.15,101.367,195.78
-553.199,101.431,195.781
-553.249,101.494,195.781
-553.298,101.558,195.781
-553.346,101.622,195.781
-553.395,101.686,195.782
-553.444,101.75,195.782
-553.493,101.814,195.782
-553.541,101.878,195.782
-553.59,101.942,195.782
-553.638,102.007,195.783
-553.686,102.071,195.783
-553.735,102.136,195.783
-553.783,102.201,195.783
-553.831,102.265,195.783
-553.879,102.33,195.783
-553.927,102.395,195.783
-553.975,102.46,195.783
-554.022,102.525,195.783
-554.07,102.59,195.783
-554.118,102.655,195.783
-554.165,102.72,195.783
-554.213,102.786,195.783
-554.26,102.851,195.783
-554.307,102.917,195.783
-554.354,102.982,195.783
-554.401,103.048,195.783
-554.448,103.114,195.783
-554.495,103.18,195.783
-554.542,103.246,195.782
-554.589,103.312,195.782
-554.636,103.378,195.782
-554.682,103.444,195.782
-554.729,103.51,195.782
-554.775,103.577,195.781
-554.821,103.643,195.781
-554.867,103.71,195.781
-554.913,103.777,195.781
-554.959,103.844,195.781
-555.005,103.91,195.78
-555.051,103.977,195.78
-555.096,104.045,195.78
-555.142,104.112,195.78
-555.187,104.179,195.78
-555.233,104.246,195.779
-555.278,104.314,195.779
-555.323,104.382,195.779
-555.368,104.449,195.779
-555.413,104.517,195.779
-555.458,104.585,195.779
-555.502,104.653,195.778
-555.547,104.721,195.778
-555.591,104.789,195.778
-555.636,104.857,195.778
-555.68,104.925,195.777
-555.725,104.993,195.777
-555.769,105.062,195.777
-555.813,105.13,195.777
-555.857,105.199,195.776
-555.901,105.268,195.776
-555.945,105.336,195.776
-555.988,105.405,195.775
-556.032,105.474,195.775
-556.076,105.543,195.774
-556.119,105.612,195.774
-556.162,105.681,195.773
-556.206,105.751,195.773
-556.249,105.82,195.773
-556.292,105.89,195.772
-556.334,105.959,195.772
-556.377,106.029,195.771
-556.42,106.099,195.771
-556.462,106.169,195.77
-556.505,106.239,195.77
-556.547,106.309,195.77
-556.589,106.379,195.769
-556.631,106.449,195.769
-556.673,106.52,195.769
-556.715,106.59,195.768
-556.756,106.661,195.768
-556.798,106.732,195.768
-556.839,106.802,195.768
-556.881,106.873,195.767
-556.922,106.944,195.767
-556.963,107.015,195.767
-557.004,107.086,195.766
-557.045,107.157,195.766
-557.086,107.228,195.766
-557.127,107.299,195.765
-557.168,107.37,195.765
-557.209,107.442,195.764
-557.249,107.513,195.764
-557.289,107.584,195.763
-557.33,107.656,195.763
-557.37,107.728,195.762
-557.41,107.799,195.762
-557.45,107.871,195.762
-557.49,107.943,195.761
-557.53,108.015,195.761
-557.569,108.087,195.76
-557.609,108.159,195.76
-557.648,108.232,195.759
-557.687,108.304,195.759
-557.727,108.377,195.758
-557.766,108.449,195.758
-557.805,108.522,195.758
-557.843,108.595,195.757
-557.882,108.667,195.757
-557.921,108.74,195.756
-557.959,108.813,195.756
-557.998,108.887,195.756
-558.036,108.96,195.755
-558.074,109.033,195.755
-558.112,109.106,195.754
-558.15,109.18,195.754
-558.188,109.253,195.754
-558.226,109.327,195.753
-558.264,109.401,195.753
-558.301,109.475,195.752
-558.339,109.549,195.752
-558.376,109.623,195.752
-558.413,109.697,195.751
-558.45,109.771,195.751
-558.487,109.845,195.75
-558.524,109.919,195.75
-558.561,109.994,195.75
-558.597,110.069,195.749
-558.634,110.143,195.749
-558.67,110.218,195.749
-558.706,110.293,195.749
-558.742,110.368,195.748
-558.778,110.443,195.748
-558.814,110.518,195.748
-558.85,110.593,195.748
-558.886,110.668,195.747
-558.921,110.743,195.747
-558.957,110.819,195.747
-558.992,110.894,195.747
-559.027,110.969,195.747
-559.062,111.045,195.746
-559.098,111.12,195.746
-559.133,111.196,195.746
-559.167,111.272,195.746
-559.202,111.348,195.745
-559.237,111.423,195.745
-559.271,111.499,195.745
-559.306,111.575,195.745
-559.34,111.651,195.744
-559.374,111.727,195.744
-559.408,111.804,195.744
-559.442,111.88,195.743
-559.476,111.956,195.743
-559.51,112.033,195.743
-559.544,112.109,195.743
-559.577,112.186,195.742
-559.611,112.262,195.742
-559.644,112.339,195.742
-559.677,112.416,195.742
-559.711,112.493,195.741
-559.744,112.57,195.741
-559.777,112.647,195.741
-559.81,112.724,195.741
-559.842,112.801,195.74
-559.875,112.879,195.74
-559.908,112.956,195.74
-559.94,113.033,195.74
-559.973,113.111,195.739
-560.005,113.188,195.739
-560.037,113.266,195.739
-560.069,113.344,195.738
-560.101,113.421,195.738
-560.133,113.499,195.738
-560.165,113.577,195.738
-560.196,113.655,195.737
-560.228,113.733,195.737
-560.259,113.811,195.737
-560.291,113.889,195.737
-560.322,113.968,195.736
-560.353,114.046,195.736
-560.384,114.124,195.736
-560.415,114.203,195.736
-560.446,114.281,195.735
-560.477,114.36,195.735
-560.508,114.438,195.735
-560.538,114.517,195.735
-560.569,114.596,195.734
-560.599,114.674,195.734
-560.63,114.753,195.734
-560.66,114.832,195.733
-560.69,114.911,195.733
-560.72,114.99,195.733
-560.75,115.069,195.732
-560.78,115.148,195.732
-560.81,115.227,195.732
-560.84,115.307,195.731
-560.869,115.386,195.731
-560.899,115.465,195.73
-560.928,115.544,195.73
-560.958,115.624,195.729
-560.987,115.703,195.729
-561.016,115.783,195.728
-561.045,115.862,195.728
-561.075,115.942,195.727
-561.103,116.022,195.727
-561.132,116.101,195.726
-561.161,116.181,195.726
-561.19,116.261,195.725
-561.218,116.341,195.725
-561.247,116.421,195.724
-561.275,116.501,195.724
-561.303,116.581,195.723
-561.332,116.661,195.723
-561.36,116.741,195.722
-561.388,116.821,195.722
-561.416,116.902,195.721
-561.443,116.982,195.72
-561.471,117.062,195.72
-561.499,117.143,195.719
-561.526,117.223,195.718
-561.553,117.304,195.718
-561.581,117.384,195.717
-561.608,117.465,195.717
-561.635,117.546,195.716
-561.662,117.627,195.716
-561.689,117.708,195.715
-561.716,117.789,195.715
-561.742,117.87,195.714
-561.769,117.951,195.714
-561.795,118.032,195.713
-561.822,118.113,195.713
-561.848,118.194,195.712
-561.875,118.275,195.711
-561.901,118.356,195.711
-561.927,118.438,195.71
-561.953,118.519,195.709
-561.979,118.6,195.709
-562.005,118.682,195.708
-562.03,118.764,195.707
-562.056,118.845,195.707
-562.081,118.927,195.706
-562.107,119.009,195.705
-562.132,119.09,195.705
-562.157,119.172,195.704
-562.182,119.254,195.703
-562.207,119.336,195.703
-562.232,119.418,195.702
-562.257,119.5,195.701
-562.281,119.582,195.701
-562.306,119.665,195.7
-562.33,119.747,195.7
-562.354,119.829,195.699
-562.379,119.912,195.698
-562.403,119.994,195.698
-562.427,120.076,195.697
-562.45,120.159,195.697
-562.474,120.242,195.696
-562.498,120.324,195.695
-562.521,120.407,195.695
-562.545,120.489,195.694
-562.568,120.572,195.693
-562.592,120.655,195.693
-562.615,120.738,195.692
-562.638,120.82,195.691
-562.661,120.903,195.691
-562.684,120.986,195.69
-562.706,121.069,195.689
-562.729,121.152,195.688
-562.752,121.235,195.688
-562.774,121.318,195.687
-562.796,121.402,195.686
-562.818,121.485,195.685
-562.84,121.568,195.684
-562.862,121.651,195.684
-562.884,121.735,195.683
-562.906,121.818,195.682
-562.927,121.902,195.681
-562.949,121.985,195.681
-562.97,122.069,195.68
-562.991,122.153,195.679
-563.012,122.236,195.678
-563.033,122.32,195.678
-563.054,122.404,195.677
-563.075,122.488,195.676
-563.096,122.572,195.675
-563.116,122.656,195.675
-563.137,122.74,195.674
-563.157,122.824,195.673
-563.177,122.908,195.672
-563.197,122.992,195.672
-563.217,123.076,195.671
-563.237,123.16,195.67
-563.257,123.245,195.669
-563.276,123.329,195.668
-563.296,123.413,195.668
-563.315,123.498,195.667
-563.334,123.582,195.666
-563.353,123.667,195.665
-563.372,123.751,195.664
-563.391,123.836,195.664
-563.41,123.921,195.663
-563.429,124.005,195.662
-563.447,124.09,195.661
-563.465,124.175,195.66
-563.484,124.26,195.66
-563.502,124.345,195.659
-563.52,124.43,195.658
-563.538,124.515,195.657
-563.555,124.6,195.656
-563.573,124.685,195.655
-563.591,124.77,195.655
-563.608,124.855,195.654
-563.625,124.94,195.653
-563.642,125.026,195.652
-563.659,125.111,195.651
-563.676,125.196,195.65
-563.693,125.282,195.649
-563.71,125.367,195.649
-563.727,125.452,195.648
-563.743,125.538,195.647
-563.759,125.623,195.646
-563.776,125.709,195.645
-563.792,125.795,195.644
-563.808,125.88,195.643
-563.824,125.966,195.642
-563.839,126.052,195.641
-563.855,126.137,195.64
-563.871,126.223,195.639
-563.886,126.309,195.638
-563.901,126.395,195.637
-563.916,126.481,195.636
-563.931,126.567,195.635
-563.946,126.653,195.634
-563.961,126.739,195.633
-563.976,126.825,195.632
-563.99,126.911,195.631
-564.005,126.997,195.63
-564.019,127.083,195.629
-564.033,127.17,195.628
-564.047,127.256,195.627
-564.061,127.342,195.626
-564.075,127.429,195.625
-564.089,127.515,195.624
-564.102,127.601,195.623
-564.116,127.688,195.622
-564.129,127.774,195.621
-564.142,127.861,195.62
-564.155,127.947,195.619
-564.168,128.034,195.618
-564.181,128.121,195.617
-564.193,128.208,195.616
-564.206,128.294,195.615
-564.218,128.381,195.613
-564.231,128.468,195.612
-564.243,128.555,195.611
-564.255,128.642,195.61
-564.267,128.729,195.609
-564.278,128.815,195.608
-564.29,128.902,195.607
-564.302,128.99,195.606
-564.313,129.077,195.604
-564.324,129.164,195.603
-564.335,129.251,195.602
-564.346,129.338,195.601
-564.357,129.425,195.6
-564.368,129.512,195.599
-564.378,129.6,195.598
-564.389,129.687,195.596
-564.399,129.774,195.595
-564.409,129.862,195.594
-564.419,129.949,195.593
-564.429,130.037,195.592
-564.439,130.124,195.591
-564.449,130.212,195.589
-564.458,130.299,195.588
-564.468,130.387,195.587
-564.477,130.475,195.586
-564.486,130.562,195.585
-564.495,130.65,195.584
-564.504,130.737,195.583
-564.513,130.825,195.581
-564.521,130.913,195.58
-564.53,131.001,195.579
-564.538,131.089,195.578
-564.547,131.176,195.577
-564.555,131.264,195.575
-564.563,131.352,195.574
-564.57,131.44,195.573
-564.578,131.528,195.572
-564.586,131.616,195.571
-564.593,131.704,195.569
-564.6,131.792,195.568
-564.608,131.88,195.567
-564.615,131.968,195.566
-564.622,132.056,195.565
-564.628,132.145,195.563
-564.635,132.233,195.562
